algorithm,N,M,adjust_sample_adaptive,compute_cost_matrix,get_accum_cost_and_steps,retrieve_path,adjust_sample
DTW2_downsampleInterpolate,30000,30000,0.7311439514160156,3.894195556640625,18.843010187149048,0.006051778793334961,0.00021219253540039062
DTW2_downsampleInterpolate,30000,30000,0.7734394073486328,4.0266289710998535,18.91622495651245,0.005929708480834961,0.00012946128845214844
DTW2_downsampleInterpolate,30000,30000,0.7857518196105957,4.059898853302002,18.912003993988037,0.0061037540435791016,0.00021529197692871094
DTW2_downsampleInterpolate,30000,30000,0.7186191082000732,3.933748245239258,18.92359972000122,0.005921363830566406,0.00013780593872070312
DTW2_downsampleInterpolate,30000,30000,0.800184965133667,4.034556865692139,18.920708656311035,0.0061016082763671875,0.00021123886108398438
DTW2_downsampleInterpolate,30000,30000,0.7897765636444092,4.088310241699219,18.916349172592163,0.005925416946411133,0.00012993812561035156
DTW2_downsampleInterpolate,30000,30000,0.785264253616333,4.087553262710571,18.916548013687134,0.005927562713623047,0.00013065338134765625
DTW2_downsampleInterpolate,30000,30000,0.7827253341674805,4.088378429412842,18.91871738433838,0.006090641021728516,0.000217437744140625
DTW2_downsampleInterpolate,30000,60000,1.5377626419067383,4.039620637893677,18.85641884803772,0.005922555923461914,0.00016164779663085938
DTW2_downsampleInterpolate,30000,60000,1.5184669494628906,4.030418634414673,18.84733271598816,0.007035732269287109,0.0002224445343017578
DTW2_downsampleInterpolate,30000,60000,1.527768611907959,3.9987435340881348,18.68351435661316,0.005907297134399414,0.00012874603271484375
DTW2_downsampleInterpolate,30000,60000,1.5255303382873535,3.999790668487549,18.681886672973633,0.0058803558349609375,0.00012969970703125
DTW2_downsampleInterpolate,30000,60000,1.514416217803955,4.003797292709351,18.799010038375854,0.00708770751953125,0.0001468658447265625
DTW2_downsampleInterpolate,30000,60000,1.5217041969299316,3.9811251163482666,18.674368381500244,0.005860090255737305,0.00016498565673828125
DTW2_downsampleInterpolate,30000,60000,1.5287740230560303,3.9720537662506104,18.651962757110596,0.005994081497192383,0.0002105236053466797
DTW2_downsampleInterpolate,30000,60000,1.5296738147735596,4.003663063049316,18.731223344802856,0.005911111831665039,0.00013184547424316406
DTW2_downsampleInterpolate,30000,60000,1.529066801071167,3.995131731033325,18.725416660308838,0.0059583187103271484,0.0002079010009765625
DTW2_downsampleInterpolate,30000,60000,1.5266180038452148,3.999939203262329,18.741954565048218,0.005888700485229492,0.0001285076141357422
DTW2_downsampleInterpolate,30000,120000,2.9551711082458496,4.011745452880859,18.731278657913208,0.005971193313598633,0.00020575523376464844
DTW2_downsampleInterpolate,30000,120000,2.918980598449707,4.022219181060791,18.725262880325317,0.0059130191802978516,0.00013256072998046875
DTW2_downsampleInterpolate,30000,120000,2.9344732761383057,4.017667293548584,18.725869178771973,0.005913972854614258,0.0001304149627685547
DTW2_downsampleInterpolate,30000,120000,2.9380552768707275,4.018571853637695,18.716744661331177,0.005948066711425781,0.00013113021850585938
DTW2_downsampleInterpolate,30000,120000,2.922868013381958,4.0107269287109375,18.722107648849487,0.006075859069824219,0.00020813941955566406
DTW2_downsampleInterpolate,30000,120000,2.939962863922119,4.023952007293701,18.721259355545044,0.006047964096069336,0.000152587890625
DTW2_downsampleInterpolate,30000,120000,2.913119316101074,4.008463621139526,18.720319032669067,0.005918025970458984,0.00012922286987304688
DTW2_downsampleInterpolate,30000,120000,2.9135663509368896,4.020272254943848,18.72698736190796,0.0059087276458740234,0.00012922286987304688
DTW2_downsampleInterpolate,30000,120000,2.9375548362731934,4.015470504760742,18.723987102508545,0.005924701690673828,0.00013256072998046875
DTW2_downsampleInterpolate,30000,120000,2.9362659454345703,4.014813423156738,18.723902463912964,0.005959749221801758,0.00012946128845214844
adaptiveWeight1,100,100,1.3113021850585938e-05,0.00012564659118652344,0.000820159912109375,5.6743621826171875e-05,2.384185791015625e-06
adaptiveWeight1,100,100,9.059906005859375e-06,0.0003447532653808594,0.00040030479431152344,3.7670135498046875e-05,1.430511474609375e-06
adaptiveWeight1,100,100,7.867813110351562e-06,0.0003101825714111328,0.0003781318664550781,3.933906555175781e-05,1.9073486328125e-06
adaptiveWeight1,100,100,7.867813110351562e-06,0.00030803680419921875,0.0003752708435058594,3.3855438232421875e-05,1.6689300537109375e-06
adaptiveWeight1,100,100,7.152557373046875e-06,0.00030684471130371094,0.00037407875061035156,3.361701965332031e-05,1.430511474609375e-06
adaptiveWeight1,100,100,6.9141387939453125e-06,0.00030612945556640625,0.0003838539123535156,3.2901763916015625e-05,1.1920928955078125e-06
adaptiveWeight1,100,100,7.152557373046875e-06,0.0003066062927246094,0.0003724098205566406,3.2901763916015625e-05,1.1920928955078125e-06
adaptiveWeight1,100,100,7.62939453125e-06,0.00030922889709472656,0.0003840923309326172,3.314018249511719e-05,1.6689300537109375e-06
adaptiveWeight1,100,100,7.152557373046875e-06,0.00030684471130371094,0.0003733634948730469,3.2901763916015625e-05,1.1920928955078125e-06
adaptiveWeight1,100,100,6.9141387939453125e-06,0.00030612945556640625,0.0003705024719238281,3.0994415283203125e-05,1.430511474609375e-06
adaptiveWeight1,100,200,7.62939453125e-06,0.0005927085876464844,0.0007214546203613281,3.814697265625e-05,1.6689300537109375e-06
adaptiveWeight1,100,200,6.9141387939453125e-06,0.0006017684936523438,0.0006992816925048828,3.695487976074219e-05,1.1920928955078125e-06
adaptiveWeight1,100,200,7.152557373046875e-06,0.0005915164947509766,0.00043392181396484375,1.6927719116210938e-05,4.76837158203125e-07
adaptiveWeight1,100,200,3.0994415283203125e-06,0.00026345252990722656,0.00028228759765625,1.5020370483398438e-05,4.76837158203125e-07
adaptiveWeight1,100,200,3.0994415283203125e-06,0.0002472400665283203,0.00028252601623535156,1.5497207641601562e-05,7.152557373046875e-07
adaptiveWeight1,100,200,3.0994415283203125e-06,0.0002512931823730469,0.00027942657470703125,1.5020370483398438e-05,7.152557373046875e-07
adaptiveWeight1,100,200,3.0994415283203125e-06,0.00024771690368652344,0.00028133392333984375,1.52587890625e-05,7.152557373046875e-07
adaptiveWeight1,100,200,3.337860107421875e-06,0.0002474784851074219,0.0002808570861816406,1.4781951904296875e-05,9.5367431640625e-07
adaptiveWeight1,100,200,2.86102294921875e-06,0.0002474784851074219,0.00028967857360839844,1.5735626220703125e-05,7.152557373046875e-07
adaptiveWeight1,100,200,2.86102294921875e-06,0.00025200843811035156,0.0002827644348144531,1.52587890625e-05,4.76837158203125e-07
adaptiveWeight1,100,400,3.337860107421875e-06,0.00048613548278808594,0.0006496906280517578,2.2411346435546875e-05,4.76837158203125e-07
adaptiveWeight1,100,400,3.337860107421875e-06,0.0004913806915283203,0.0005705356597900391,2.002716064453125e-05,9.5367431640625e-07
adaptiveWeight1,100,400,3.337860107421875e-06,0.00048661231994628906,0.000568389892578125,2.09808349609375e-05,7.152557373046875e-07
adaptiveWeight1,100,400,3.0994415283203125e-06,0.00048661231994628906,0.0005495548248291016,2.0265579223632812e-05,7.152557373046875e-07
adaptiveWeight1,100,400,3.337860107421875e-06,0.00048661231994628906,0.0005636215209960938,2.1219253540039062e-05,7.152557373046875e-07
adaptiveWeight1,100,400,3.0994415283203125e-06,0.0004870891571044922,0.0005486011505126953,2.0265579223632812e-05,9.5367431640625e-07
adaptiveWeight1,100,400,3.0994415283203125e-06,0.0004868507385253906,0.0005505084991455078,2.0742416381835938e-05,7.152557373046875e-07
adaptiveWeight1,100,400,3.0994415283203125e-06,0.00048661231994628906,0.0005486011505126953,2.0265579223632812e-05,7.152557373046875e-07
adaptiveWeight1,100,400,3.337860107421875e-06,0.0004868507385253906,0.0005497932434082031,2.1219253540039062e-05,7.152557373046875e-07
adaptiveWeight1,100,400,3.0994415283203125e-06,0.0004944801330566406,0.0005490779876708984,2.0503997802734375e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.5762786865234375e-06,0.0010936260223388672,0.001377105712890625,2.5033950805664062e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.337860107421875e-06,0.0011067390441894531,0.0012090206146240234,2.5033950805664062e-05,1.1920928955078125e-06
adaptiveWeight1,300,300,3.0994415283203125e-06,0.0010945796966552734,0.0012018680572509766,2.5272369384765625e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.337860107421875e-06,0.0010819435119628906,0.0011942386627197266,2.4557113647460938e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.337860107421875e-06,0.0010936260223388672,0.0012006759643554688,2.47955322265625e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.0994415283203125e-06,0.0010943412780761719,0.001214742660522461,2.5033950805664062e-05,9.5367431640625e-07
adaptiveWeight1,300,300,3.0994415283203125e-06,0.0010862350463867188,0.001201629638671875,2.5987625122070312e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.0994415283203125e-06,0.0010943412780761719,0.0012078285217285156,2.5033950805664062e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.0994415283203125e-06,0.0010921955108642578,0.0012009143829345703,2.5510787963867188e-05,7.152557373046875e-07
adaptiveWeight1,300,300,3.0994415283203125e-06,0.0010902881622314453,0.001215219497680664,2.5510787963867188e-05,9.5367431640625e-07
adaptiveWeight1,300,600,3.5762786865234375e-06,0.002160787582397461,0.0026967525482177734,3.552436828613281e-05,7.152557373046875e-07
adaptiveWeight1,300,600,3.337860107421875e-06,0.0021696090698242188,0.0024383068084716797,3.4332275390625e-05,9.5367431640625e-07
adaptiveWeight1,300,600,3.337860107421875e-06,0.0021703243255615234,0.002435445785522461,3.528594970703125e-05,9.5367431640625e-07
adaptiveWeight1,300,600,3.5762786865234375e-06,0.002161741256713867,0.002435922622680664,3.528594970703125e-05,9.5367431640625e-07
adaptiveWeight1,300,600,3.337860107421875e-06,0.0021610260009765625,0.0024361610412597656,3.457069396972656e-05,1.430511474609375e-06
adaptiveWeight1,300,600,3.5762786865234375e-06,0.0021681785583496094,0.0024259090423583984,3.361701965332031e-05,1.430511474609375e-06
adaptiveWeight1,300,600,3.337860107421875e-06,0.002168416976928711,0.0024261474609375,3.4332275390625e-05,9.5367431640625e-07
adaptiveWeight1,300,600,3.337860107421875e-06,0.002169370651245117,0.002430438995361328,3.4809112548828125e-05,9.5367431640625e-07
adaptiveWeight1,300,600,3.337860107421875e-06,0.002162933349609375,0.002433300018310547,3.504753112792969e-05,9.5367431640625e-07
adaptiveWeight1,300,600,3.337860107421875e-06,0.002161741256713867,0.0024309158325195312,3.4809112548828125e-05,1.1920928955078125e-06
adaptiveWeight1,300,1200,3.814697265625e-06,0.00435185432434082,0.0057468414306640625,7.081031799316406e-05,2.1457672119140625e-06
adaptiveWeight1,300,1200,4.0531158447265625e-06,0.0043528079986572266,0.005026102066040039,6.842613220214844e-05,1.1920928955078125e-06
adaptiveWeight1,300,1200,3.814697265625e-06,0.004346370697021484,0.004935503005981445,6.937980651855469e-05,1.1920928955078125e-06
adaptiveWeight1,300,1200,4.0531158447265625e-06,0.004353046417236328,0.004932880401611328,6.842613220214844e-05,1.430511474609375e-06
adaptiveWeight1,300,1200,2.86102294921875e-06,0.003282785415649414,0.003891468048095703,6.031990051269531e-05,1.6689300537109375e-06
adaptiveWeight1,300,1200,2.6226043701171875e-06,0.0032889842987060547,0.003850698471069336,5.745887756347656e-05,1.1920928955078125e-06
adaptiveWeight1,300,1200,2.86102294921875e-06,0.0032684803009033203,0.003831148147583008,5.650520324707031e-05,1.1920928955078125e-06
adaptiveWeight1,300,1200,2.86102294921875e-06,0.0032727718353271484,0.0038251876831054688,5.412101745605469e-05,1.9073486328125e-06
adaptiveWeight1,300,1200,3.0994415283203125e-06,0.003267049789428711,0.0037717819213867188,5.650520324707031e-05,1.1920928955078125e-06
adaptiveWeight1,300,1200,2.86102294921875e-06,0.0032911300659179688,0.0037336349487304688,5.316734313964844e-05,2.1457672119140625e-06
adaptiveWeight1,1000,1000,2.384185791015625e-06,0.009248495101928711,0.015888452529907227,0.00014638900756835938,1.430511474609375e-06
adaptiveWeight1,1000,1000,3.814697265625e-06,0.009272098541259766,0.011688709259033203,0.00011754035949707031,1.430511474609375e-06
adaptiveWeight1,1000,1000,3.814697265625e-06,0.009227275848388672,0.01164555549621582,0.00010848045349121094,9.5367431640625e-07
adaptiveWeight1,1000,1000,3.5762786865234375e-06,0.009221553802490234,0.011606931686401367,0.00011038780212402344,1.430511474609375e-06
adaptiveWeight1,1000,1000,3.5762786865234375e-06,0.009227275848388672,0.01160430908203125,0.00010919570922851562,1.6689300537109375e-06
adaptiveWeight1,1000,1000,4.291534423828125e-06,0.009249210357666016,0.011603355407714844,0.00010800361633300781,1.430511474609375e-06
adaptiveWeight1,1000,1000,4.291534423828125e-06,0.009215116500854492,0.011577367782592773,0.00010585784912109375,1.6689300537109375e-06
adaptiveWeight1,1000,1000,4.0531158447265625e-06,0.009227752685546875,0.011569499969482422,0.00011420249938964844,1.6689300537109375e-06
adaptiveWeight1,1000,1000,3.337860107421875e-06,0.009223699569702148,0.011603116989135742,0.0001087188720703125,1.430511474609375e-06
adaptiveWeight1,1000,1000,3.5762786865234375e-06,0.009225130081176758,0.011573314666748047,0.00010824203491210938,1.1920928955078125e-06
adaptiveWeight1,1000,2000,4.291534423828125e-06,0.01844024658203125,0.03226590156555176,0.0002396106719970703,1.9073486328125e-06
adaptiveWeight1,1000,2000,4.291534423828125e-06,0.018568038940429688,0.02338123321533203,0.0001609325408935547,1.9073486328125e-06
adaptiveWeight1,1000,2000,4.0531158447265625e-06,0.01850271224975586,0.023225069046020508,0.00016164779663085938,9.5367431640625e-07
adaptiveWeight1,1000,2000,4.0531158447265625e-06,0.018504858016967773,0.023226499557495117,0.00016260147094726562,1.430511474609375e-06
adaptiveWeight1,1000,2000,4.0531158447265625e-06,0.018512964248657227,0.023194313049316406,0.00016069412231445312,1.430511474609375e-06
adaptiveWeight1,1000,2000,4.5299530029296875e-06,0.018509626388549805,0.023192882537841797,0.0001633167266845703,1.430511474609375e-06
adaptiveWeight1,1000,2000,4.0531158447265625e-06,0.01851058006286621,0.023195266723632812,0.0001621246337890625,1.6689300537109375e-06
adaptiveWeight1,1000,2000,3.5762786865234375e-06,0.018494606018066406,0.023200035095214844,0.00016045570373535156,1.6689300537109375e-06
adaptiveWeight1,1000,2000,5.0067901611328125e-06,0.018510818481445312,0.023208141326904297,0.00016546249389648438,1.9073486328125e-06
adaptiveWeight1,1000,2000,4.291534423828125e-06,0.018512964248657227,0.023418188095092773,0.00016117095947265625,1.430511474609375e-06
adaptiveWeight1,1000,4000,4.5299530029296875e-06,0.03706479072570801,0.061034202575683594,0.00045013427734375,1.6689300537109375e-06
adaptiveWeight1,1000,4000,5.7220458984375e-06,0.04061388969421387,0.07364630699157715,0.00041604042053222656,1.430511474609375e-06
adaptiveWeight1,1000,4000,5.4836273193359375e-06,0.04078793525695801,0.0735006332397461,0.00041365623474121094,1.9073486328125e-06
adaptiveWeight1,1000,4000,6.198883056640625e-06,0.04070544242858887,0.07330822944641113,0.00041866302490234375,1.6689300537109375e-06
adaptiveWeight1,1000,4000,5.4836273193359375e-06,0.04071640968322754,0.07323265075683594,0.00040793418884277344,2.86102294921875e-06
adaptiveWeight1,1000,4000,5.9604644775390625e-06,0.04076957702636719,0.0731801986694336,0.00042247772216796875,1.9073486328125e-06
adaptiveWeight1,1000,4000,5.0067901611328125e-06,0.040706634521484375,0.07319760322570801,0.0004069805145263672,1.430511474609375e-06
adaptiveWeight1,1000,4000,5.7220458984375e-06,0.040834903717041016,0.0731511116027832,0.00042366981506347656,2.384185791015625e-06
adaptiveWeight1,1000,4000,4.5299530029296875e-06,0.040717363357543945,0.07338881492614746,0.00041866302490234375,1.9073486328125e-06
adaptiveWeight1,1000,4000,5.245208740234375e-06,0.04092288017272949,0.07322096824645996,0.0004200935363769531,1.9073486328125e-06
adaptiveWeight1,3000,3000,5.7220458984375e-06,0.09226226806640625,0.16385698318481445,0.0004000663757324219,1.6689300537109375e-06
adaptiveWeight1,3000,3000,5.0067901611328125e-06,0.08395504951477051,0.1633756160736084,0.0004017353057861328,1.9073486328125e-06
adaptiveWeight1,3000,3000,5.9604644775390625e-06,0.08402299880981445,0.16349053382873535,0.0003974437713623047,1.9073486328125e-06
adaptiveWeight1,3000,3000,5.4836273193359375e-06,0.0841224193572998,0.16339492797851562,0.00039267539978027344,1.6689300537109375e-06
adaptiveWeight1,3000,3000,6.198883056640625e-06,0.08414411544799805,0.16340899467468262,0.00039386749267578125,1.9073486328125e-06
adaptiveWeight1,3000,3000,4.5299530029296875e-06,0.0840296745300293,0.1632399559020996,0.00039887428283691406,1.9073486328125e-06
adaptiveWeight1,3000,3000,5.7220458984375e-06,0.08401226997375488,0.16363787651062012,0.0003974437713623047,1.1920928955078125e-06
adaptiveWeight1,3000,3000,5.7220458984375e-06,0.08416914939880371,0.16338586807250977,0.0003972053527832031,1.9073486328125e-06
adaptiveWeight1,3000,3000,5.7220458984375e-06,0.08417749404907227,0.16337895393371582,0.0003979206085205078,1.430511474609375e-06
adaptiveWeight1,3000,3000,5.245208740234375e-06,0.08406615257263184,0.16327261924743652,0.0003948211669921875,1.6689300537109375e-06
adaptiveWeight1,3000,6000,5.7220458984375e-06,0.17507576942443848,0.32751965522766113,0.0007817745208740234,1.1920928955078125e-06
adaptiveWeight1,3000,6000,4.76837158203125e-06,0.17498779296875,0.3273923397064209,0.0007927417755126953,2.1457672119140625e-06
adaptiveWeight1,3000,6000,5.7220458984375e-06,0.17498779296875,0.327625036239624,0.0007836818695068359,1.9073486328125e-06
adaptiveWeight1,3000,6000,5.7220458984375e-06,0.17493724822998047,0.32743215560913086,0.0007717609405517578,1.430511474609375e-06
adaptiveWeight1,3000,6000,6.198883056640625e-06,0.17495417594909668,0.32739806175231934,0.00078582763671875,1.6689300537109375e-06
adaptiveWeight1,3000,6000,4.76837158203125e-06,0.17513322830200195,0.3271946907043457,0.0007731914520263672,1.6689300537109375e-06
adaptiveWeight1,3000,6000,5.9604644775390625e-06,0.17552924156188965,0.3288118839263916,0.0008256435394287109,2.384185791015625e-06
adaptiveWeight1,3000,6000,6.4373016357421875e-06,0.17593669891357422,0.3275468349456787,0.0008096694946289062,1.6689300537109375e-06
adaptiveWeight1,3000,6000,5.245208740234375e-06,0.17519879341125488,0.32721781730651855,0.0007810592651367188,1.6689300537109375e-06
adaptiveWeight1,3000,6000,6.67572021484375e-06,0.17525625228881836,0.32729673385620117,0.0008013248443603516,1.6689300537109375e-06
adaptiveWeight1,3000,12000,5.0067901611328125e-06,0.36947154998779297,0.6521174907684326,0.0015728473663330078,2.1457672119140625e-06
adaptiveWeight1,3000,12000,1.2159347534179688e-05,0.36909961700439453,0.6519372463226318,0.0016062259674072266,1.9073486328125e-06
adaptiveWeight1,3000,12000,5.9604644775390625e-06,0.3696410655975342,0.6517584323883057,0.0015921592712402344,1.6689300537109375e-06
adaptiveWeight1,3000,12000,5.4836273193359375e-06,0.36949753761291504,0.6518619060516357,0.001608133316040039,2.1457672119140625e-06
adaptiveWeight1,3000,12000,6.198883056640625e-06,0.36948132514953613,0.6520483493804932,0.0015785694122314453,1.9073486328125e-06
adaptiveWeight1,3000,12000,5.4836273193359375e-06,0.36959099769592285,0.6524503231048584,0.0015912055969238281,1.9073486328125e-06
adaptiveWeight1,3000,12000,5.7220458984375e-06,0.3697693347930908,0.6526744365692139,0.0015769004821777344,1.9073486328125e-06
adaptiveWeight1,3000,12000,5.4836273193359375e-06,0.3692893981933594,0.6516032218933105,0.0016171932220458984,2.1457672119140625e-06
adaptiveWeight1,3000,12000,5.9604644775390625e-06,0.37066030502319336,0.6522910594940186,0.0015850067138671875,2.384185791015625e-06
adaptiveWeight1,3000,12000,5.245208740234375e-06,0.36925411224365234,0.6531867980957031,0.0016398429870605469,1.9073486328125e-06
adaptiveWeight1,10000,10000,8.106231689453125e-06,1.0131351947784424,1.8021187782287598,0.0016508102416992188,2.6226043701171875e-06
adaptiveWeight1,10000,10000,6.198883056640625e-06,1.013944387435913,1.803234577178955,0.0016300678253173828,2.384185791015625e-06
adaptiveWeight1,10000,10000,6.9141387939453125e-06,1.0411956310272217,1.8040783405303955,0.0017576217651367188,3.5762786865234375e-06
adaptiveWeight1,10000,10000,1.7642974853515625e-05,1.0135412216186523,1.803603172302246,0.0016944408416748047,2.86102294921875e-06
adaptiveWeight1,10000,10000,1.0251998901367188e-05,1.0125360488891602,1.8032095432281494,0.001649618148803711,2.1457672119140625e-06
adaptiveWeight1,10000,10000,6.67572021484375e-06,1.042768955230713,1.8031649589538574,0.0016326904296875,2.384185791015625e-06
adaptiveWeight1,10000,10000,6.67572021484375e-06,1.012500286102295,1.802579641342163,0.0016772747039794922,2.6226043701171875e-06
adaptiveWeight1,10000,10000,6.67572021484375e-06,1.0136632919311523,1.8024563789367676,0.001650094985961914,2.6226043701171875e-06
adaptiveWeight1,10000,10000,7.3909759521484375e-06,1.042891025543213,1.8026840686798096,0.0016586780548095703,2.6226043701171875e-06
adaptiveWeight1,10000,10000,6.4373016357421875e-06,1.0130500793457031,1.8025381565093994,0.0016415119171142578,1.9073486328125e-06
adaptiveWeight1,10000,20000,7.3909759521484375e-06,2.0256452560424805,3.6008903980255127,0.003202676773071289,2.86102294921875e-06
adaptiveWeight1,10000,20000,7.62939453125e-06,2.0249595642089844,3.6006882190704346,0.0031952857971191406,2.384185791015625e-06
adaptiveWeight1,10000,20000,7.62939453125e-06,2.0244030952453613,3.59885835647583,0.0032112598419189453,1.9073486328125e-06
adaptiveWeight1,10000,20000,8.344650268554688e-06,2.0253705978393555,3.6023037433624268,0.0032045841217041016,2.384185791015625e-06
adaptiveWeight1,10000,20000,7.867813110351562e-06,2.0266940593719482,3.600163459777832,0.0031986236572265625,2.1457672119140625e-06
adaptiveWeight1,10000,20000,6.9141387939453125e-06,2.02366304397583,3.5990233421325684,0.003204345703125,1.6689300537109375e-06
adaptiveWeight1,10000,20000,7.867813110351562e-06,2.0267233848571777,3.6033737659454346,0.003217935562133789,4.76837158203125e-06
adaptiveWeight1,10000,20000,6.9141387939453125e-06,2.026219129562378,3.602095127105713,0.0032241344451904297,2.384185791015625e-06
adaptiveWeight1,10000,20000,1.0728836059570312e-05,2.025846481323242,3.600071430206299,0.0031905174255371094,2.86102294921875e-06
adaptiveWeight1,10000,20000,7.152557373046875e-06,2.0267274379730225,3.601480484008789,0.0032014846801757812,1.1920928955078125e-06
adaptiveWeight1,10000,40000,8.344650268554688e-06,4.053058385848999,7.185715913772583,0.006455421447753906,2.1457672119140625e-06
adaptiveWeight1,10000,40000,1.2159347534179688e-05,4.169261455535889,7.182206392288208,0.0064198970794677734,2.6226043701171875e-06
adaptiveWeight1,10000,40000,9.059906005859375e-06,4.048746824264526,7.185976982116699,0.006327152252197266,2.86102294921875e-06
adaptiveWeight1,10000,40000,9.775161743164062e-06,4.167383909225464,7.1852710247039795,0.006427764892578125,2.6226043701171875e-06
adaptiveWeight1,10000,40000,9.775161743164062e-06,4.052207708358765,7.182143688201904,0.006334781646728516,2.6226043701171875e-06
adaptiveWeight1,10000,40000,1.0728836059570312e-05,4.1692795753479,7.1847312450408936,0.006470441818237305,2.86102294921875e-06
adaptiveWeight1,10000,40000,1.0013580322265625e-05,4.051395654678345,7.185754299163818,0.00633549690246582,2.1457672119140625e-06
adaptiveWeight1,10000,40000,9.775161743164062e-06,4.170449733734131,7.1835691928863525,0.006452083587646484,2.384185791015625e-06
adaptiveWeight1,10000,40000,1.0967254638671875e-05,4.051636219024658,7.189815998077393,0.006451845169067383,2.6226043701171875e-06
adaptiveWeight1,10000,40000,1.2159347534179688e-05,4.172530651092529,7.181437015533447,0.006532192230224609,2.6226043701171875e-06
adaptiveWeight1,30000,30000,1.0728836059570312e-05,9.11553144454956,16.14906358718872,0.006440162658691406,2.86102294921875e-06
adaptiveWeight1,30000,30000,1.1205673217773438e-05,9.378306150436401,16.158809423446655,0.013962507247924805,3.337860107421875e-06
adaptiveWeight1,30000,30000,1.049041748046875e-05,9.37895131111145,16.13770627975464,0.0060231685638427734,2.6226043701171875e-06
adaptiveWeight1,30000,30000,9.775161743164062e-06,9.116544485092163,16.14843773841858,0.006430387496948242,2.6226043701171875e-06
adaptiveWeight1,30000,30000,1.1920928955078125e-05,9.379373788833618,16.145191192626953,0.0060291290283203125,2.86102294921875e-06
adaptiveWeight1,30000,30000,1.2874603271484375e-05,9.379438161849976,16.14552593231201,0.006432771682739258,2.6226043701171875e-06
adaptiveWeight1,30000,30000,1.1682510375976562e-05,9.115412473678589,16.16047954559326,0.01329493522644043,2.384185791015625e-06
adaptiveWeight1,30000,30000,1.049041748046875e-05,9.383302688598633,16.14821982383728,0.0064280033111572266,2.384185791015625e-06
adaptiveWeight1,30000,30000,1.049041748046875e-05,9.378403902053833,16.139875888824463,0.006044864654541016,2.6226043701171875e-06
adaptiveWeight1,30000,30000,9.5367431640625e-06,9.122275590896606,16.144495010375977,0.006437540054321289,2.6226043701171875e-06
adaptiveWeight1,30000,60000,1.1205673217773438e-05,18.286157608032227,32.233134508132935,0.011770963668823242,2.6226043701171875e-06
adaptiveWeight1,30000,60000,1.0728836059570312e-05,18.281233310699463,32.235870599746704,0.011733055114746094,2.6226043701171875e-06
adaptiveWeight1,30000,60000,1.1205673217773438e-05,18.289238452911377,32.224201679229736,0.011728048324584961,2.1457672119140625e-06
adaptiveWeight1,30000,60000,1.33514404296875e-05,18.23249101638794,32.219862937927246,0.011936426162719727,2.86102294921875e-06
adaptiveWeight1,30000,60000,1.3828277587890625e-05,18.234736919403076,32.24101543426514,0.01193094253540039,2.1457672119140625e-06
adaptiveWeight1,30000,60000,1.2874603271484375e-05,18.302380084991455,32.21771478652954,0.011798620223999023,2.6226043701171875e-06
adaptiveWeight1,30000,60000,1.1205673217773438e-05,18.285999536514282,32.24623250961304,0.011778116226196289,2.384185791015625e-06
adaptiveWeight1,30000,60000,1.0013580322265625e-05,18.285024404525757,32.234182596206665,0.01176595687866211,2.6226043701171875e-06
adaptiveWeight1,30000,60000,1.0728836059570312e-05,18.237130165100098,32.242486000061035,0.011942386627197266,2.1457672119140625e-06
adaptiveWeight1,30000,60000,1.3828277587890625e-05,18.2244770526886,32.234952449798584,0.011916875839233398,2.384185791015625e-06
adaptiveWeight1,30000,120000,1.3828277587890625e-05,36.63869023323059,67.17753911018372,0.02307415008544922,2.384185791015625e-06
adaptiveWeight1,30000,120000,1.0251998901367188e-05,36.560330390930176,66.67777013778687,0.023267269134521484,3.814697265625e-06
adaptiveWeight1,30000,120000,9.298324584960938e-06,37.34697651863098,66.3942973613739,0.023071765899658203,2.1457672119140625e-06
adaptiveWeight1,30000,120000,1.2874603271484375e-05,36.52792143821716,66.4710750579834,0.023288726806640625,2.6226043701171875e-06
adaptiveWeight1,30000,120000,1.1920928955078125e-05,37.35117506980896,66.42459034919739,0.02304673194885254,2.1457672119140625e-06
adaptiveWeight1,30000,120000,1.3828277587890625e-05,36.531590938568115,66.46357440948486,0.023294687271118164,2.384185791015625e-06
adaptiveWeight1,30000,120000,1.3828277587890625e-05,37.3441526889801,66.47515988349915,0.023053884506225586,2.86102294921875e-06
adaptiveWeight1,30000,120000,1.33514404296875e-05,36.53665208816528,66.44628977775574,0.023297786712646484,2.384185791015625e-06
adaptiveWeight1,30000,120000,1.33514404296875e-05,37.35456395149231,66.38894867897034,0.02309250831604004,2.384185791015625e-06
adaptiveWeight1,30000,120000,1.33514404296875e-05,36.55931520462036,66.47886371612549,0.023324966430664062,2.6226043701171875e-06
adaptiveWeight2,100,100,1.0251998901367188e-05,0.00014543533325195312,0.0003268718719482422,4.00543212890625e-05,4.76837158203125e-07
adaptiveWeight2,100,100,3.337860107421875e-06,9.942054748535156e-05,0.00014209747314453125,1.33514404296875e-05,4.76837158203125e-07
