,file,time_warp,steps,align_type,0,1,2,3,4,5,6
1107,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1156,5425,5425,,,,
1108,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1289,5381,5381,,,,
1109,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1491,5313,5313,,,,
1110,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1392,5346,5346,,,,
1111,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1380,5350,5350,,,,
1112,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1216,5405,5405,,,,
1113,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1288,5381,5381,,,,
1114,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1196,5412,5412,,,,
1115,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1183,5416,5416,,,,
1116,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1405,5342,5342,,,,
1117,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1374,5353,5353,,,,
1118,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1480,5317,5317,,,,
1119,experiments_test_steps/train_toy.x1588.x0794.DTW1_upsampleInterpolate,2.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleInterpolate,1384,5349,5349,,,,
1120,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,440,15476,6476,,,,
1121,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,706,15739,6210,,,,
1122,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,523,15559,6393,,,,
1123,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,481,15518,6435,,,,
1124,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,902,15939,6014,,,,
1125,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,742,15782,6174,,,,
1126,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,801,15838,6115,,,,
1127,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,1243,16279,5673,,,,
1128,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,472,15509,6444,,,,
1129,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,546,15581,6370,,,,
1130,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,689,15725,6227,,,,
1131,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,621,15657,6295,,,,
1132,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,724,15761,6192,,,,
1133,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,564,15601,6352,,,,
1134,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,896,15933,6020,,,,
1135,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,692,15729,6224,,,,
1136,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,939,15975,5977,,,,
1137,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,1022,16062,5894,,,,
1138,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,516,15552,6400,,,,
1139,experiments_test_steps/train_toy.x2000.x0630.DTW4,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW4,476,15513,6440,,,,
1140,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21952,,,,,
1141,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21949,,,,,
1142,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21952,,,,,
1143,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1144,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1145,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21956,,,,,
1146,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1147,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21952,,,,,
1148,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1149,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21951,,,,,
1150,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21952,,,,,
1151,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21952,,,,,
1152,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1153,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1154,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1155,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1156,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21952,,,,,
1157,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21956,,,,,
1158,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21952,,,,,
1159,experiments_test_steps/train_toy.x2000.x0630.DTW_adaptiveWeight1,3.175,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,6916,21953,,,,,
1160,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,13831,,,,,
1161,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13829,,,,,
1162,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,13831,,,,,
1163,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13832,,,,,
1164,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13832,,,,,
1165,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,13832,,,,,
1166,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,13832,,,,,
1167,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,13831,,,,,
1168,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13832,,,,,
1169,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13830,,,,,
1170,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13831,,,,,
1171,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13831,,,,,
1172,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13832,,,,,
1173,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13832,,,,,
1174,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13832,,,,,
1175,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,13831,,,,,
1176,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13831,,,,,
1177,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13832,,,,,
1178,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13831,,,,,
1179,experiments_test_steps/train_toy.x1260.x1000.DTW_adaptiveWeight1,1.26,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,13831,,,,,
1180,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1223,3251,3252,,,,
1181,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,972,3336,3334,,,,
1182,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,893,3361,3362,,,,
1183,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1117,3287,3287,,,,
1184,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1105,3291,3291,,,,
1185,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1259,3239,3240,,,,
1186,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1160,3272,3273,,,,
1187,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,920,3352,3353,,,,
1188,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1174,3268,3268,,,,
1189,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1235,3248,3247,,,,
1190,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1147,3277,3277,,,,
1191,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1165,3271,3271,,,,
1192,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1087,3297,3297,,,,
1193,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1120,3286,3286,,,,
1194,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1057,3307,3307,,,,
1195,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1070,3302,3303,,,,
1196,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1108,3290,3290,,,,
1197,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1315,3221,3221,,,,
1198,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1264,3238,3238,,,,
1199,experiments_test_steps/train_toy.x1000.x1000.DTW1,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,1273,3235,3235,,,,
1200,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4398,9513,4318,,,,
1201,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4492,9604,4225,,,,
1202,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4632,9747,4084,,,,
1203,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4525,9641,4191,,,,
1204,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4350,9466,4366,,,,
1205,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4405,9521,4311,,,,
1206,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4390,9506,4326,,,,
1207,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4686,9801,4030,,,,
1208,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4437,9553,4279,,,,
1209,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4404,9518,4312,,,,
1210,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4427,9541,4290,,,,
1211,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4508,9622,4209,,,,
1212,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4593,9708,4124,,,,
1213,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4455,9570,4262,,,,
1214,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4313,9429,4403,,,,
1215,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4536,9651,4180,,,,
1216,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4424,9539,4292,,,,
1217,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4325,9441,4391,,,,
1218,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4541,9656,4175,,,,
1219,experiments_test_steps/train_toy.x1260.x0794.DTW_selectiveTransitions5,1.587,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,4391,9505,4326,,,,
1220,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1221,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17428,,,,,
1222,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1223,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17432,,,,,
1224,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1225,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17433,,,,,
1226,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17432,,,,,
1227,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1228,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17432,,,,,
1229,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17430,,,,,
1230,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17430,,,,,
1231,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17430,,,,,
1232,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1233,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1234,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17432,,,,,
1235,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1236,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1237,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17433,,,,,
1238,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1239,experiments_test_steps/train_toy.x1588.x0630.DTW5,2.521,"[[0 1]
 [1 0]]",DTW5,6916,17431,,,,,
1240,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9396,9397,1581,,,,
1241,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9518,9516,1460,,,,
1242,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,10193,10194,784,,,,
1243,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9711,9711,1267,,,,
1244,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9473,9473,1505,,,,
1245,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9469,9470,1508,,,,
1246,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9428,9429,1549,,,,
1247,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,10089,10090,888,,,,
1248,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9601,9601,1377,,,,
1249,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9473,9472,1505,,,,
1250,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9495,9495,1483,,,,
1251,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9549,9549,1429,,,,
1252,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9755,9755,1223,,,,
1253,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9485,9485,1493,,,,
1254,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9370,9370,1608,,,,
1255,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9704,9705,1273,,,,
1256,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9455,9455,1523,,,,
1257,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9385,9385,1593,,,,
1258,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9702,9702,1276,,,,
1259,experiments_test_steps/train_toy.x1000.x1000.DTW3,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW3,9459,9459,1519,,,,
1260,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10977,10978,,,,,
1261,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10976,,,,,
1262,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10977,10978,,,,,
1263,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1264,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1265,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10977,10978,,,,,
1266,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10977,10978,,,,,
1267,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10977,10978,,,,,
1268,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1269,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10977,,,,,
1270,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1271,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1272,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1273,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1274,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1275,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10977,10978,,,,,
1276,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1277,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1278,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1279,experiments_test_steps/train_toy.x1000.x1000.DTW5,1.0,"[[0 1]
 [1 0]]",DTW5,10978,10978,,,,,
1280,experiments_test_steps/train_toy.x1000.x1000.DTW1_upsampleQuantized,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleQuantized,1225,3251,3251,,,,
1281,experiments_test_steps/train_toy.x1000.x1000.DTW1_upsampleQuantized,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleQuantized,971,3335,3335,,,,
1282,experiments_test_steps/train_toy.x1000.x1000.DTW1_upsampleQuantized,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleQuantized,892,3362,3362,,,,
1283,experiments_test_steps/train_toy.x1000.x1000.DTW1_upsampleQuantized,1.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1_upsampleQuantized,1117,3287,3287,,,,
